IMAGE_ID,ENGLISH SENTENCES,LOZI TRANSLATIONS
40469496,An elderly man sitting on a folding chair and looking into the street .,munamuhulu uinzi fa sipula sesi puteha atalimile mwamukwakwa
4046952585,A man is wearing yellow protective headphones while using a circular saw to carve pieces away from a tan stone sculpture .,muuna utinile zakuisileleza mazebe inge a puma tuemba twakubetisa
404702274,"The white and brown dog leaps into the air , above snow covered ground .",nja yesweu ni fubelu litulela mwa moya fahalimu a litwa
4047727514,A group of people in a dimly lit restaurant with a black and white tile floor .,sikwata sa batu bamwa sibaka sakuchela 
4048117105,"A group of students , one splattered with paint , while another makes a gesture towards the camera , walk along the street .","sikwata sa bana basikolo, yomumwi uhasezwi mibala"
404850242,An Asian woman is taking a photograph outside a white columned building .,musali yazwa kwa naha yebizwa Asia unga siswaniso fande a muyaho womusweu
4048692596,Young women in Halloween costumes are sitting around a fire .,basizani bamwa litino zamukiti wakusabisa bainzi kutinguluka mulilo
4048837850,A young couple sit in a grassy field while embracing and smiling for the camera .,basinyalana babancha bainzi mwa bucwani inge baiswalelezi niku menyeza kwa siswaniso
404890608,"Two boys , surrounded by paper pieces , hold a third boys shirt to prevent him from grabbing a bag .",mitangana baba beli batingulukilwe kima pepa
404895945,One man in red robes and a kilt stands next to another man in green robes who is standing in front of a large tower structure .,muuna yomumwi umwa jakete yefubelu mi musisi ufakaufi ni muuna yomumwi yamwa jakete ya mubala oswana sina matali
4049278176,"A black man in a tan sarong and head wrap , works outside shoveling a sand from a yellow truck on to a road , he is surrounded by green grass , shrubs , and plums of dust .","muuna yomunsu usweli wacha kazazi, utinile taulo kwatoho inze a beleka fande"
4049532274,A man with a torch is heating up a roof and laying down a layer of tar paper .,muuna usweli lampi uchisa kwahalimwaa ndu inze a beya mapepa
4050246422,it looks to be a glass maker heating up some glass to make something while visitors in the background watch him,kubonahala kuli mupangi wa magilasi uchisa gilasi 
4050265867,"A baby , wearing a yellow outfit , is yawning with their mouth wide open .",mbututu utinile litino za mubala oswana sina wa mai waozela nimulomo uhapuhile
4050304997,"While other people walk by , a woman sitting on a bench next to an escalator uses her phone .","babamwi hanze bafitelela, musali yainzi fa sipula bukaufi ni si zamahelo sesi pahama utusisa"
405051459,"A woman standing by a car in a garage dressed for winter weather in a red knit scarf , black gloves and hat and red handbag .",musali yayemi fa mota mwa silukisezo sa limota utinile muza silami
4050916276,The baby boy is playing with a large red stick with other balls in the swimming pool .,mbututu wa muchaha wabapala ni kakota kaka tuna ni tu mbola totumwi mwa litapelo la mezi
405117798,A young boy in a blue shirt is lying on a bed and reading .,muchaha umwa sapalo samubala oswana ni malu ulobezi fa mumbeta inze a bala
4051308506,Passengers wait to board another train as a witness snaps photos .,batu balitela kuto pahama mwa sitima sesimwi mi paki usweli wa inga maswaniso
4051627887,Two teenagers talk to a young man in the corner of what appears to be a school building .,likalibe zepeli baambolisa mutangana mwa lineku la muyaho wa sikolo
4051895630,A woman stands next to her red bike wearing a white helmet and white jersey on a dirt road .,musali uyemi bukaufi ni njinga yahae ye fubelu utinile kuwani yakuisileleza yesweu ni sa silami sesisweu fa mukwakwa omasila
4051938340,There is one woman riding a bike and a man who is riding on a Segway personal transportation device while carrying a pole that blind people use to help they detect things in their path .,kunani musali alimumwi ya zamaisa njinga ni muuna ya zamaisa mota yaka butu
4052363856,People in a break area enjoying refreshments at Halloween .,batu bamwa sibaka sa kuikatulusa baikola kuishuumusa fa mukiti
405240865,A person is walking wearing a pinkish colored jacket and a toboggan on their head .,mutu yatinile jakete uzamaya inze alwezi sibapaliso fa toho 
4052515931,A smiling teen boy clutches the straps of his backpack as he looks at a girl .,muchaha uswalelezi mihala ya mukotana wahae inze atalimezi musizani
4052526123,Two air traffic controllers are sitting in the control tower overlooking the runway .,"beleki ba kwa sibaka sa li fulai baba beli, bainzi mwa ndu yebona teñi kuli lika likazamayaiswa hande inze batamilimezi fande"
405253184,Two dogs try to bite each other while laying in the snow .,linja zepeli lisweli kuitumaka inze lilobezi mwa litwa
405331006,The person in the blue shirt and blue hat is riding a white horse .,mutu yatinile sapalo ni kuwani za mubala oswana ni malu upahami pizi yesweu
4053707091,Father teaches her daughter to cook on a camping trip .,ndate ulutisa mwana hae wa musali kusoka inze bali fa musipili wamwa mushitu
405405965,"A young , blindfolded boy wields a colorful stick , attempting to hit a pinata , while a woman holding a girl and a man look on .",mwana muchaha wabeilwe lisila kwa meto ulika kunata sindoli nika kota kamibala yebuheha
4054108343,"A black and a caucasian man are sitting on a long bench in a park , and the black man is pointing something out to the white man .",muuna yomunsu ni yomumwi yomusweu bainzi fa sipula samwa sibaka sa kuishuumusa
4054215174,A woman lying under an umbrella outside while two young boys run around her .,"musali ulobezi mwatasaa sikuku, bana bamichaha inze bamata mata kumutinguluka"
4054618575,A construction worker in blue jeans talks on the phone with someone while standing near a construction site .,muyahi yatinilie bulukwe bwa mubala oswana ni malu ubulela fa luwaile ni mutu yomumwi
4054989083,"A person is driving across a dry terrain on an All Terrain Vehicle , wearing mostly green gear .","mutu usweli wazamaisa mota yamwa ma simu, mwa simu yeomile"
4055310167,A man on his knees on top of a roof holding a hammer .,muuna yakubami fahalimwaa ndu usweli sinatiso sa li sipi
405534893,"One man is climbing a rock wall , while another man , below , holds a rope .",alimwi upahama licwe lelituna mi muuna yomumwi usweli muhala
405534993,"There are two people rock climbing , one is on the ground while the other climbs .","kunani batu baba beli baba pahama macwe amatuna, yomumwi ufafasi, yomumwi wapahama"
405537503,A young man is climbing up a rock face with one rope dangling down .,mutangana upahama fa licwe lelituna muhala ulimumwi inze unyendaela 
405556084,Two men are sitting in white chairs next to a blue door .,baana baba beli bainzi fa bipula bwe bisweu bukaufi ni munyako wa mubala oswana sina malu
405615014,A policeman wearing a neon green vest has a whistle in his mouth while directing traffic .,mupokola utinile njamala yebenya inze aliza muloli kubonisa batu moba swanela kuzamaiseza limota zabona
4056514744,Two workers with leaf blowers blow orange leaves off patches of grass next to a wet sidewalk .,babeleki baba beli basweli ba fiyela matali yaomile
4056875847,A man with glasses and no shirt looks in the mirror as he shaves .,muuna yasitutu ni magilasi yakwa meto utalima mwa siponi inze a beula milelu
405692224,"A group of people wearing yellow shirts , with one woman wearing an orange tank top , biking on stationary bikes .","sikwata sa batu baba tinile liapalo za mubala oswana ni mai, nimusali yomumwi yatinile sapalo sa mubala usili"
405693848,A man in a green T-shift and black shorts sits on an exercise bike with two large water bottles .,muuna yamwa sapalo samazoho yama kuswani sa mubala oswana ni matali nika putula ka kansu uinzi fa njinga
405694615,"A lady posing in front of a camera is wearing jeans with her thumbs in each front pocket , while lady wearing a green shirt is watching from behind holding a drink and snack .",musali yayemi kuli aswaniswe ubeile minwana yahae mwa mapokoto ya bulukwe bwa tinile 
405698513,A woman who is holding a blue ribbon is standing with one leg on the ground and the other leg in a vertical manner above her waist while most of the rest of her body is in a horizontal position .,musali yasweli ka sila ka mubala oswana ni malu uyemi nilihutu lili limwi lihatile fafasi
405703782,"A ribbon dancer is leaping through the air with her head back during a competition , green ribbon behind her .",mubini yaitusisa masila usweli wa tula tula toho inze italimile fafasi 
4057116288,An Asian woman wearing a breathing mask nursing a newborn baby .,musali yazwa kwa naha webizwa Asia utinile lisila kwa ngo lakubuyelela inze aanyisa mbututu
4057128396,A female in yellow wearing a surgical mask is holding an infant .,musali yatinile lisila lakwa sipatela lakutina kwa lingo usweli mwanana
4057278427,A man in a blue shirt stands near a man in a white shirt in front of a large building .,muuna yamwa sapalo sesi swana ni mubala wa malu uyemi bukaufi ni muuna yatinile sapalo sesi sweu fapilaa muyaho omutuna
4057589056,"A little blond girl dressed like "" Little Red Riding Hood "" sitting on a fireplace .",mwana musizani wamilili yemi fubelu uapezi  inge kandoli uinzi ahola mulilo
4058154906,Two ladies in denim sit talking to each other while another girl with a yellow plastic bag sits on the side .,basali baba beli baba tinile zetaata bainzi baambola mi mwana musizani yomumwi yanani silwalelo sa mubala oswana ni mai niyena waina
4059413955,Customers are standing in line to buy something to eat .,baleki bayemi mwa muhala kuli baleke zakucha
405961988,The construction worker is drilling into the street near a street with active traffic .,muyahi upanga musima bukaufi nimukwakwa opatehile
4059698218,"A small group of people , including a bicyclist , prepare to cross a city street .","kakwata nyana ka batu, kukopanyeleza hamoho niba zamaisi bali njinga baitukiseza kutula mukwakwa"
405970010,A man in snow clothes and a red helmet is on top of a mountain with other mountains in the background .,muuna yatinile za litwa ni kuwani yakuisileleza yefubelu uinzi fahalimwaa lilundu
4060147279,A man in orange drives a four-wheeler with two children on the back of it .,muuna yatinile mubala oswana ni lizazi halilikela uzamaisa kamota-nyana kamahutu amane kusina banana kwamulaho
4060351788,A woman wearing glasses and a pink shirt is smiling while kneeling and wiping the floor with white towels .,musali yatinile magilasi akwa meto ni sapalo wamenya inze a fiyela fafasi
406035237,A small child in a hood is sitting in a train and looking at the platform .,mwanana yomunyinyani mwa sapalo sasilami uinzi mwa sitima atalimezi kwapata yasona
4060562740,"A man in a complicated costume with a red mask is holding a torch in front of a crowd of people , many of whom have cameras .",muuna utinile liapalo zesa zibahali nika sila kakwa lingo kaka fubelu asweli lampi fapataa batu
4061129366,"A young man and lady are both standing at there own controls that look like a lot a square buttons , a screen by their feet , and a cube above the controls .",mutangana ni musizani bayemi kwama zamaisezo abona abonahala inge mbokesi
4061669575,Two little girls are walking on the beach behind them an elderly couple is walking around the rock area,bana baba sizani baba beli bazamaya fa likamba la liwate mi basinyalani baba beli bazamaya kwa mulaho wa bona
